BATCH_ID,PRODUCTION_DATE,TEMPERATURE,DEFECT_COUNT,QUALITY_SCORE,HUMIDITY,MACHINE_RUNTIME,PRESSURE_BAR,OPERATOR_ID,MACHINE_ID
BATCH_8732,2024-04-19,193.4018880343336,38,98.0,66.3,50,8.68,006,05
BATCH_5873,2024-07-01,224.69757936452805,15,88.0,72.6,53,10.196660563999998,008,03
BATCH_6894,2024-05-23,228.79921264181587,27,91.0,54.0,30,7.0643710959999995,011,09
BATCH_1496,2024-02-11,155.89711554740242,25,82.0,72.7,64,1.503747156,006,10
BATCH_5841,2024-02-25,246.4747976258656,48,92.0,53.0,31,5.03,009,08
BATCH_8112,2024-01-22,195.9896396113566,16,10.0,38.4,61,8.61,002,10
BATCH_2985,2024-04-16,223.70940541790443,5,100.0,65.7,71,3.25,002,01
BATCH_2991,2024-02-14,248.87218397094557,16,100.0,76.8,11,8.88,003,04
BATCH_7785,2024-01-18,190.10156776724088,43,85.0,42.6,59,6.85683882,018,02
BATCH_1637,2024-01-01,234.00089108490735,15,85.0,46.8,15,1.26,007,02
BATCH_2312,2024-06-16,238.27156171793143,20,90.0,35.1,66,7.03,013,05
BATCH_9871,2024-03-30,241.35818738488337,24,81.0,54.8,11,6.2,004,02
BATCH_3588,2024-07-13,235.3661571261885,31,84.0,32.1,6,9.323783947999999,003,09
BATCH_4082,2024-01-07,186.45067897744792,50,87.0,72.8,8,4.978706195999999,003,04
BATCH_3150,2024-06-27,212.87879020296208,46,88.0,71.8,59,1.725068952,017,02
BATCH_7535,2024-02-20,192.66128213165507,15,94.0,75.9,46,4.13,010,02
BATCH_2830,2024-02-16,151.84378901993784,38,91.0,66.0,68,5.44,005,02
BATCH_1224,2024-07-13,223.7048255713131,46,88.0,50.0,39,4.61,019,05
BATCH_1761,2024-05-24,223.80542345814004,21,95.0,60.6,55,5.084196024,009,03
BATCH_5976,2024-01-17,157.4968229156127,33,84.0,57.9,28,3.72,020,10
BATCH_2373,2024-03-07,207.2566635239673,32,95.0,54.6,6,5.610266212,006,03
BATCH_8251,2024-02-04,242.99088591666052,45,100.0,57.2,44,9.83,015,10
BATCH_4113,2024-03-06,245.97248354581097,5,97.0,49.3,54,7.61,012,08
BATCH_5342,2024-05-16,225.28119217927963,44,81.0,56.6,8,6.119788976,013,08
BATCH_8669,2024-03-18,229.50040811321432,18,87.0,45.3,8,7.13,010,06
BATCH_7457,2024-06-16,243.88457630506247,0,86.0,52.1,9,9.68,015,08
BATCH_3930,2024-05-11,236.84283465200332,32,57.99999999999999,73.6,17,3.58,014,02
BATCH_9306,2024-04-14,180.31005663776097,8,99.0,56.0,70,9.0,003,09
BATCH_3646,2024-06-27,215.0219789127649,3,95.0,78.0,40,8.6,001,01
BATCH_8735,2024-01-12,193.69169411605736,29,98.0,49.1,22,3.044726016,017,03
BATCH_8504,2025-01-19,170.1735659838744,23,99.0,62.1,44,4.338872468,003,09
BATCH_2174,2024-06-16,200.986830555694,11,81.0,64.1,35,6.5403693359999995,017,05
BATCH_2637,2024-06-21,240.72571990460332,0,97.0,73.6,31,7.931731904,012,04
BATCH_9479,2024-04-11,196.2872101362669,48,97.0,48.0,58,2.19,020,01
BATCH_9427,2024-01-05,194.35093246904896,35,97.0,69.4,11,3.2,003,03
BATCH_5518,2024-06-10,239.23882672647056,20,90.0,63.3,28,8.48,011,06
BATCH_1238,2024-03-22,189.84443676119332,0,89.0,67.6,7,4.538820508,019,07
BATCH_8111,2024-02-27,176.81641399837554,15,88.0,77.9,38,1.484441828,016,02
BATCH_9654,2024-01-23,199.4653693427416,44,93.0,55.6,11,6.00878334,003,05
BATCH_5198,2024-07-14,183.86962495061,31,85.0,50.2,36,6.37420562,013,03
BATCH_6429,2024-05-28,196.860441141548,0,98.0,67.4,64,9.45,016,07
BATCH_8992,2024-06-09,168.070333113966,27,82.0,64.0,4,7.62,007,09
BATCH_6464,2024-03-17,210.3932160388025,5,54.0,76.1,60,9.54,018,01
BATCH_4156,2024-05-10,214.18957306061756,30,91.0,38.4,62,8.479175848,001,07
BATCH_7599,2024-01-22,165.04607311340476,39,96.0,42.3,52,2.52,004,08
BATCH_5538,2024-07-14,194.981857768629,30,24.0,45.1,27,4.79,004,05
BATCH_9771,2024-01-26,199.662455987121,20,89.0,50.5,60,4.403683212,015,02
BATCH_3975,2024-03-10,180.4155740952056,42,88.0,55.4,71,1.25,001,10
BATCH_4029,2024-02-10,228.63773294935567,45,95.0,71.2,67,6.65,005,03
BATCH_4694,2024-01-04,247.0198158003768,41,96.0,41.3,37,9.247941588,007,01
BATCH_8577,2024-06-01,200.50494337399877,30,81.0,73.7,38,1.91,007,09
BATCH_1677,2024-06-17,205.611766136933,18,99.0,31.5,35,6.209420856,007,04
BATCH_6814,2024-07-03,195.01525231299237,6,84.0,33.2,14,6.248031512,017,03
BATCH_5081,2024-05-10,206.04653409317527,12,93.0,48.7,32,6.923028516,004,03
BATCH_4196,2024-02-23,182.14094748843192,25,87.0,57.6,47,7.26707704,020,04
BATCH_3258,2024-07-17,237.252851914548,13,97.0,70.8,62,5.92,002,10
BATCH_9475,2024-04-05,248.643425294636,7,89.0,70.5,16,7.8579579719999995,017,09
BATCH_1168,2024-01-11,225.24068420813748,35,81.0,54.4,7,1.3003517359999999,007,03
BATCH_6901,2024-05-05,198.0055155228669,25,85.0,31.4,24,1.897437952,017,01
BATCH_5864,2024-05-18,174.98832530755266,6,93.0,48.2,34,5.06420122,003,04
BATCH_8746,2024-01-21,172.7465410214365,33,68.0,75.7,30,7.78073666,015,04
BATCH_6394,2024-03-16,177.01405472002503,48,96.0,76.4,39,6.464526976,005,03
BATCH_6305,2024-06-19,162.2778230944608,7,82.0,45.9,14,3.3791218759999997,003,04
BATCH_3990,2024-05-22,157.0763549150067,16,81.0,30.6,71,6.53,013,10
BATCH_8380,2024-02-18,187.3283113098774,41,61.0,34.3,20,6.850633536,014,05
BATCH_7209,2024-03-16,196.98268343757908,39,89.0,69.8,63,9.19071508,008,07
BATCH_1043,2024-02-14,205.50447750806808,40,38.0,49.2,7,3.15,007,04
BATCH_1462,2024-04-14,150.00066290020257,41,85.0,68.5,43,2.42,004,08
BATCH_9024,2024-01-17,227.0794970395556,20,99.0,60.3,43,5.545455468,009,02
BATCH_1253,2024-05-04,201.4466174593751,38,84.0,39.6,30,8.53,007,08
BATCH_5714,2024-07-07,220.7435993243265,0,83.0,67.6,52,3.7293756840000003,013,04
BATCH_3876,2024-01-01,201.3354632323979,46,81.0,41.1,14,9.636116576,002,03
BATCH_8788,2024-06-22,198.4657200121038,15,93.0,48.6,6,4.43,017,09
BATCH_3040,2024-03-23,236.2294684070598,33,88.0,47.3,36,9.5,008,09
BATCH_7303,2024-02-21,182.00375449129865,24,100.0,51.3,47,3.85,004,09
BATCH_7160,2024-02-19,241.0288915423435,42,2.0,78.4,36,3.1109157119999997,007,04
BATCH_7548,2024-06-16,181.6113662735372,14,85.0,41.0,28,5.89,019,08
BATCH_5175,2024-06-10,244.0664657096699,37,82.0,66.2,68,4.4719413359999995,016,06
BATCH_5504,2024-06-12,2280.1654414138798,35,87.0,57.2,30,9.15,012,03
BATCH_5389,2024-06-02,177.92962384705308,23,99.0,45.5,69,4.516757276,005,07
BATCH_5215,2024-03-08,198.4705718028,44,89.0,73.9,57,7.42,007,06
BATCH_7415,2024-05-13,240.83352661506967,38,99.0,46.3,49,2.114622892,013,06
BATCH_2663,2024-05-29,242.3659639964345,30,95.0,79.2,10,10.301460916,015,08
BATCH_8014,2024-05-02,164.25254789369436,17,93.0,51.1,11,3.93,016,07
BATCH_4405,2024-01-31,238.15391140265191,10,85.0,59.1,71,1.06,002,09
BATCH_3593,2024-05-19,171.12939734874,23,97.0,63.2,13,7.256045424,013,04
BATCH_9826,2024-03-21,249.7173869750054,3,98.0,46.6,44,1.21,020,07
BATCH_6073,2024-07-12,234.7666829935201,44,85.0,48.5,10,3.017146976,005,01
BATCH_5486,2024-01-08,194.5248942609701,0,53.0,43.9,22,1.02,019,01
BATCH_9811,2024-01-16,247.9667370579024,12,97.0,43.5,8,7.46,006,06
BATCH_2161,2024-04-09,198.5301712271809,41,83.0,63.0,51,5.473749964,014,10
BATCH_3805,2024-06-03,188.2315422553772,5,9.0,56.4,63,2.04,009,01
BATCH_8200,2024-04-07,228.8775161044763,13,90.0,62.9,61,4.44,003,10
BATCH_4347,2024-07-06,184.20834985443437,10,80.0,71.1,22,4.13,018,08
BATCH_7215,2024-06-13,224.91599391422028,49,90.0,35.7,11,8.97,006,05
BATCH_4355,2024-07-14,181.46905425789737,39,36.0,72.3,41,2.38,011,10
BATCH_1765,2024-05-23,188.0543354946846,17,12.0,67.3,14,7.16,016,07
BATCH_8377,2024-03-03,198.2850559967709,0,80.0,32.0,47,2.948199376,004,08
BATCH_8469,2024-04-23,157.9447937432404,28,87.0,59.5,15,9.48,018,03
BATCH_9422,2024-01-12,223.12160368482893,0,80.0,39.7,17,6.6362065,016,02
BATCH_2377,2024-03-16,225.86340055161637,1,85.0,38.6,15,5.44,015,05
BATCH_6231,2024-05-18,231.76986087584072,28,97.0,66.3,27,2.89,017,06
BATCH_2004,2024-01-28,186.14645133062467,27,19.0,36.5,13,3.29,005,09
BATCH_9161,2024-06-21,182.7302748009343,18,84.0,30.4,10,6.11,013,10
BATCH_8259,2024-04-18,235.3732610903454,30,83.0,71.5,29,7.893121248,020,05
BATCH_3037,2024-06-08,193.9313040611638,2,35.0,32.0,70,8.12,020,01
BATCH_7390,2024-06-04,218.96061929484097,0,90.0,77.9,10,6.16,010,09
BATCH_7335,2024-04-18,225.1543372276264,41,90.0,42.2,35,3.69559136,015,07
BATCH_3174,2024-03-12,217.46423348145535,21,99.0,30.9,19,7.82,001,08
BATCH_1096,2024-03-25,150.91640707747882,45,91.0,36.4,71,6.14,001,04
BATCH_9264,2024-06-29,150.87031213029326,40,96.0,76.6,52,7.598714995999999,001,02
BATCH_6339,2024-01-20,244.52126491243013,2,99.0,46.2,16,9.616121772,015,09
BATCH_3219,2024-03-25,218.19052039971967,27,94.0,51.9,52,7.207092628,009,05
BATCH_5057,2024-02-24,213.80893538474209,29,81.0,44.2,55,4.017576652,014,09
BATCH_2795,2025-02-01,231.21734063854424,25,98.0,53.4,5,1.77,005,06
BATCH_3625,2024-07-08,218.8426473905402,23,82.0,41.3,59,9.8,007,06
BATCH_4507,2024-04-25,193.42212047172143,28,90.0,58.2,5,5.4096286959999995,009,02
BATCH_3799,2024-06-04,249.2499436451831,2,82.0,36.5,23,8.47,014,04
BATCH_2431,2024-07-03,168.85039870861075,12,99.0,51.8,40,1.77,015,02
BATCH_5854,2024-01-19,154.28885206991654,50,92.0,62.8,53,4.79,019,01
BATCH_4498,2024-02-21,200.8000568108579,5,93.0,61.9,21,5.909498795999999,005,02
BATCH_1590,2024-06-26,223.2119270959924,32,89.0,77.1,29,1.7340321399999998,003,06
BATCH_1352,2024-02-22,186.925719092152,12,89.0,36.4,24,8.461249472,012,05
BATCH_3380,2024-02-24,213.8453972318036,40,95.0,65.6,21,1.54,009,07
BATCH_8327,2025-01-26,169.6172983179936,11,96.0,70.2,46,9.361705128,001,10
BATCH_4300,2024-01-17,244.811382136958,28,100.0,78.3,60,3.9355290079999996,009,08
BATCH_9046,2024-01-21,190.89411958553427,39,89.0,69.4,13,6.5431272400000005,002,06
BATCH_8734,2024-03-09,216.58124457909048,16,87.0,50.5,9,1.92019066,009,08
BATCH_2916,2024-01-08,221.55887462536117,46,97.0,70.6,55,6.84,006,01
BATCH_1890,2024-06-30,214.03782318998256,33,13.0,63.2,21,2.97,015,02
BATCH_4719,2024-06-02,243.76772739707403,4,83.0,76.4,13,2.25,012,07
BATCH_3126,2024-05-22,248.31915787941347,20,96.0,57.6,52,5.3393021439999995,013,05
BATCH_4906,2024-04-24,190.17122732689637,49,98.0,76.0,65,9.425136919999998,015,09
BATCH_7977,2024-04-13,209.2064493303796,38,87.0,63.5,51,2.793756752,007,02
BATCH_3684,2025-02-19,210.8849787445606,30,89.0,70.6,58,1.13,010,09
BATCH_7589,2024-02-02,226.8597817239309,17,90.0,38.1,37,9.31,001,04
BATCH_7809,2024-02-18,152.01849736101417,2,93.0,79.8,13,1.4320416519999999,006,06
BATCH_3296,2024-05-27,226.76846231440092,0,91.0,50.7,24,3.65,012,02
BATCH_9369,2024-05-20,235.34958061046856,29,86.0,54.7,14,7.55,004,08
BATCH_2910,2025-03-05,243.1587394778581,31,95.0,78.8,53,5.62,017,06
BATCH_5587,2024-01-03,248.6320929883346,18,96.0,79.8,12,5.31,013,07
BATCH_3323,2024-07-01,204.0623929305563,46,84.0,58.9,68,7.13,010,05
BATCH_6977,2024-01-25,178.54277322937773,2,86.0,52.6,48,9.825033,006,06
BATCH_4089,2024-07-13,173.88554816589155,9,34.0,38.6,36,3.392911396,004,04
BATCH_2518,2024-07-15,154.26834483099302,50,96.0,33.7,4,6.142541684,020,02
BATCH_9434,2024-03-18,241.31950892466045,37,98.0,43.5,50,9.98,017,06
BATCH_8463,2024-03-22,196.9786418458512,4,91.0,35.1,39,2.71,017,04
BATCH_7544,2025-01-20,166.70949532817951,0,94.0,41.2,40,1.53,010,03
BATCH_6737,2024-04-09,163.4905868156877,46,97.0,71.7,70,1.71334786,015,09
BATCH_5935,2024-05-06,167.77653021780276,27,82.0,62.3,37,2.133238744,011,04
BATCH_7571,2024-01-09,213.0998815766497,23,100.0,57.0,40,8.551570828,012,04
BATCH_2192,2024-02-03,177.25777289861233,29,85.0,78.4,23,1.49,007,06
BATCH_6570,2024-06-01,188.57171955489764,47,88.0,50.1,67,1.038350856,006,04
BATCH_2279,2024-07-02,1907.6832102787696,6,88.0,50.8,52,5.46,010,03
BATCH_8256,2024-01-01,150.76082544735897,43,92.0,55.4,47,7.94,014,10
BATCH_9286,2024-02-20,197.30459963819663,13,87.0,53.3,5,6.862354628,016,09
BATCH_2365,2024-06-01,161.2471752908404,31,81.0,30.9,37,8.505375936,001,09
BATCH_7893,2024-07-04,156.22199554122787,12,98.0,42.5,65,4.018955603999999,009,08
BATCH_8581,2024-02-13,222.06935947610447,20,85.0,79.5,41,1.117640596,011,01
BATCH_6550,2024-01-30,195.88915287003505,0,85.0,39.4,70,1.01,010,03
BATCH_8581,2024-02-09,170.17021867112936,10,55.00000000000001,41.0,6,7.843478976,001,05
BATCH_1971,2024-01-16,177.8047737710242,44,77.0,43.7,65,1.87,009,07
BATCH_6070,2024-01-17,163.78002631275848,47,82.0,60.3,18,7.44,007,04
BATCH_3444,2024-03-05,222.0579503839967,37,84.0,69.6,22,2.92,012,03
BATCH_5874,2024-07-08,212.7018941941394,10,100.0,56.0,20,8.32,011,02
BATCH_9105,2024-04-05,152.9751733822396,7,91.0,35.8,4,5.971551636,018,07
BATCH_8247,2024-02-26,187.1660813259724,28,95.0,56.2,27,9.96,019,03
BATCH_5698,2024-02-28,219.4327661435094,45,83.0,43.4,28,9.534074128,018,01
BATCH_4666,2024-04-16,164.82986794906066,9,85.0,36.8,60,5.35,007,01
BATCH_5838,2024-02-10,153.92884498436243,32,92.0,63.7,29,4.96,015,06
BATCH_8692,2024-02-02,179.4688096139271,44,95.0,75.3,11,9.164514991999999,008,07
BATCH_1029,2024-06-13,185.59864885092068,20,78.0,62.2,52,5.817798487999999,020,09
BATCH_3072,2024-02-28,159.5317698804618,18,81.0,35.1,67,5.62,010,10
BATCH_4572,2024-02-26,238.52407371617343,14,83.0,57.6,11,7.9979216,012,06
BATCH_7698,2024-04-25,219.02402251069924,36,91.0,76.9,17,6.02,018,09
BATCH_9975,2024-06-14,241.5693365248374,29,88.0,60.2,33,9.1,020,01
BATCH_3104,2024-05-22,182.94772198928968,50,88.0,39.9,37,6.07773094,019,05
BATCH_5378,2024-05-05,223.70496130365083,20,81.0,64.3,60,5.748850888,017,07
BATCH_8913,2024-01-09,227.1233751631137,41,84.0,54.5,45,9.857438371999999,011,10
BATCH_4236,2024-05-02,211.10748515748537,16,92.0,58.4,29,4.41954116,018,10
BATCH_9087,2024-03-03,235.24554194927111,0,95.0,37.1,5,4.494004568,014,08
BATCH_4392,2024-07-10,188.4884101051911,0,93.0,70.6,21,6.292847451999999,004,05
BATCH_1087,2024-05-27,176.47351398723143,25,80.0,57.0,64,3.83,002,10
BATCH_1478,2024-01-05,216.09986919911591,41,82.0,71.1,22,9.205883552,015,08
BATCH_8134,2024-04-27,157.79003565951564,0,86.0,50.7,60,6.79,009,09
BATCH_8069,2024-05-27,224.0256328108704,18,83.0,75.7,19,2.11,005,10
BATCH_9041,2024-02-08,174.20255468749593,32,96.0,35.3,42,8.20131702,016,03
BATCH_7562,2024-06-09,213.71869296541175,41,84.0,56.6,20,4.42,020,07
BATCH_3165,2024-02-16,233.2969747130863,4,95.0,44.2,18,7.23,005,08
BATCH_2002,2024-01-10,239.5763555775972,0,40.0,41.9,6,5.46,004,10
BATCH_1292,2024-04-03,187.4497360874716,11,89.0,56.3,5,9.723680028,018,07
BATCH_7730,2024-05-26,190.0665818480616,19,87.0,60.6,4,4.98,016,07
BATCH_8135,2024-05-12,160.5124712901234,23,83.0,33.7,59,4.75,016,09
BATCH_1839,2024-03-04,194.20832468523065,11,81.0,59.8,32,2.038780532,011,07
BATCH_3041,2024-02-15,232.3251299275016,44,81.0,53.3,14,1.785053364,011,06
BATCH_9303,2024-02-16,237.77853337106612,0,83.0,73.5,64,2.62,004,04
BATCH_2710,2024-03-14,218.8022369034391,44,87.0,78.4,57,2.41,005,10
BATCH_7100,2024-04-23,248.53337539783016,11,85.0,69.5,26,3.40256406,011,08
BATCH_2316,2024-01-31,240.7605237799587,25,100.0,31.7,39,7.673178404000001,009,04
BATCH_7466,2024-02-16,202.25367492877143,39,91.0,43.8,71,10.023602087999999,002,01
BATCH_5001,2024-07-11,235.7827457379866,15,90.0,53.4,17,4.186498272,018,07
BATCH_8350,2024-05-08,249.3479021824238,1,55.00000000000001,77.4,68,7.786252468,013,05
BATCH_8474,2024-03-30,210.21264076284135,13,100.0,49.4,54,2.835814788,020,01
BATCH_6614,2024-02-22,226.70284064154504,22,97.0,72.4,25,9.08,017,10
BATCH_2983,2024-01-22,172.7938924869789,16,82.0,54.2,28,7.78,018,01
BATCH_4895,2024-01-21,210.2781711168468,20,95.0,79.0,34,7.99,014,01
BATCH_8645,2024-06-13,192.8543806991612,28,100.0,78.0,16,3.429453624,006,01
BATCH_8505,2024-01-29,183.2380047867996,12,98.0,47.8,62,5.6709401,002,08
BATCH_4451,2024-06-08,184.6620128612988,46,88.0,44.3,27,8.472281087999999,002,07
BATCH_5578,2024-01-22,208.2488655739077,39,89.0,32.1,65,8.701876596,006,02
BATCH_2845,2024-04-14,210.91596596609077,35,80.0,59.4,53,2.3249130719999997,010,07
BATCH_2256,2024-03-29,208.3601263941449,44,83.0,38.8,68,3.194342308,003,08
BATCH_5135,2024-06-27,161.00606537537834,42,91.0,34.9,7,1.42,019,09
BATCH_1085,2024-04-10,177.58304551687476,28,98.0,56.9,12,6.56,008,09
BATCH_4541,2024-04-22,234.12343182079184,5,96.0,71.9,52,1.67,005,07
BATCH_6920,2024-02-06,171.59392998237738,1,86.0,72.4,17,3.09,015,04
BATCH_9132,2024-03-07,151.32305014667966,50,87.0,49.4,50,6.941644368,002,08
BATCH_2142,2024-04-20,236.3295265167004,5,82.0,71.2,58,6.05,009,09
BATCH_2930,2024-04-23,232.3227497671953,30,90.0,56.4,21,9.73,004,02
BATCH_8499,2024-05-19,201.5543338414849,46,96.0,54.5,31,8.5322655,009,02
BATCH_8415,2024-07-06,200.69260022257663,24,80.0,38.3,61,6.36,006,07
BATCH_2925,2024-02-17,238.784137748404,6,83.0,55.6,45,4.47,007,09
BATCH_6423,2025-04-02,158.71582227313652,43,98.0,78.5,30,5.53,004,02
BATCH_6048,2024-04-03,168.9783196081789,27,98.0,43.0,67,6.25,019,08
BATCH_3373,2024-01-11,174.3101432314122,12,93.0,57.9,9,1.74,016,07
BATCH_7318,2024-07-06,228.37341855471652,31,66.0,44.9,14,5.565450272,020,06
BATCH_2644,2024-01-24,165.34345069776612,4,94.0,47.5,57,3.03,001,02
BATCH_9161,2024-04-19,194.85014012032795,42,81.0,51.9,47,4.692573656,015,01
BATCH_3751,2024-05-19,229.00860558585936,29,83.0,51.7,68,7.283624464,003,03
BATCH_3433,2024-04-01,171.9921941725073,37,95.0,78.7,63,3.0,008,02
BATCH_2028,2024-06-18,217.0947182932587,24,98.0,50.7,57,5.63,015,09
BATCH_8559,2024-02-25,182.1008396547504,18,85.0,78.5,70,2.35800792,002,04
BATCH_4104,2024-07-01,197.85726778341203,36,90.0,55.2,8,2.92,020,07
BATCH_7328,2024-02-04,228.2301213043342,25,91.0,37.0,33,4.62,016,01
BATCH_9176,2025-02-11,229.0981233110953,40,89.0,62.8,68,4.92,005,06
BATCH_6749,2024-06-23,152.88796380229545,38,95.0,46.7,51,5.07,017,09
BATCH_5608,2024-03-08,185.8864806492259,27,99.0,60.5,33,5.51,017,07
BATCH_7680,2024-01-15,194.21587087357776,1,87.0,51.1,5,3.763160008,002,07
BATCH_8656,2024-06-30,201.39117953439737,45,87.0,39.4,61,4.380241028,009,02
BATCH_8753,2024-05-08,155.54663233349052,42,90.0,70.9,19,1.23,013,03
BATCH_5618,2024-01-14,213.9290147814596,7,84.0,48.4,58,1.2576042239999998,013,02
BATCH_4376,2024-06-20,206.3414502288941,20,89.0,52.0,23,3.7,017,09
BATCH_4949,2024-03-13,191.8146766182097,11,82.0,72.5,24,1.83055878,014,05
BATCH_2727,2024-03-05,229.86141743506212,44,81.0,61.5,37,3.98,002,06
BATCH_5131,2024-05-07,229.3154791705768,44,92.0,33.3,16,6.38,013,05
BATCH_5743,2024-03-28,195.15586413342328,46,5.0,71.6,49,8.28405414,003,07
BATCH_4985,2024-06-14,181.54421327485764,21,87.0,60.0,71,7.081607995999999,005,05
BATCH_3981,2024-01-12,163.10993711012702,49,87.0,37.7,22,4.385756836,013,09
BATCH_1243,2024-06-10,220.0368535817425,8,77.0,37.4,52,6.865802007999999,002,02
BATCH_3532,2024-03-13,236.10595726914437,37,88.0,45.4,39,6.647927592,005,07
BATCH_7856,2024-04-29,157.9906753787059,6,89.0,45.8,22,6.01912548,010,05
BATCH_4739,2024-04-12,158.02352613831363,0,90.0,35.7,64,5.86,009,10
BATCH_6857,2024-06-24,186.9594315266599,28,85.0,44.7,55,2.77,004,05
BATCH_5865,2024-01-23,224.522159243292,15,88.0,54.4,12,5.35,018,10
BATCH_8328,2024-01-29,174.13799435263542,8,99.0,44.4,55,4.77117392,016,06
BATCH_6721,2024-05-07,238.20318076345413,36,95.0,49.9,38,5.87,010,06
BATCH_3984,2024-06-02,167.27603664802422,2,80.0,37.7,58,5.15,012,03
BATCH_5623,2024-04-06,198.91948105582637,10,87.0,46.1,28,1.893301096,002,05
BATCH_2932,2024-07-15,233.12528806973896,49,86.0,61.5,15,8.28,020,04
BATCH_3071,2024-04-25,237.78198593276147,37,38.0,33.8,9,3.610096336,008,01
BATCH_6015,2024-06-16,202.39765969155945,44,87.0,59.9,60,3.39,016,04
BATCH_4072,2024-02-18,225.56097121169276,5,92.0,64.4,29,5.59,006,08
BATCH_8989,2024-02-24,232.66655443844957,39,96.0,44.2,13,9.272073248,011,10
BATCH_5172,2024-03-12,237.5226367780432,1,87.0,54.7,5,8.213038112,020,07
BATCH_1025,2024-02-06,231.6418995873473,20,85.0,42.2,42,5.51,005,07
BATCH_2051,2024-06-29,241.63581632389435,24,97.0,37.7,62,6.445221648,001,10
BATCH_1274,2024-05-03,183.23359085402663,24,89.0,50.6,67,9.11,010,05
BATCH_7266,2024-06-22,189.7244030276024,50,99.0,39.6,35,6.36,010,04
BATCH_3201,2024-05-21,247.1820338511519,27,83.0,56.4,8,3.86,006,06
BATCH_3355,2024-03-19,190.14013358869704,10,82.0,34.4,12,6.530716672,002,07
BATCH_6959,2024-04-16,233.8162598944677,0,99.0,37.6,46,1.44,017,09
BATCH_2519,2024-05-31,169.38282152526614,34,82.0,53.4,43,5.96,013,10
BATCH_6639,2024-06-06,233.5692527542497,22,90.0,53.5,17,4.24,003,08
BATCH_8902,2024-07-13,2470.3271607599954,31,90.0,55.4,45,7.35,011,07
BATCH_4319,2024-02-09,214.74704358725725,0,81.0,60.0,10,5.711619184,018,02
BATCH_8320,2024-05-18,203.3659793828778,19,96.0,58.3,46,3.229505584,002,09
BATCH_9642,2024-06-09,158.26725790953446,31,100.0,41.1,40,6.666543443999999,014,01
BATCH_2492,2024-04-28,209.64875407955043,32,81.0,38.7,65,9.57,018,03
BATCH_5300,2024-06-29,189.23343080921103,12,93.0,78.4,62,8.601213099999999,013,01
BATCH_3856,2024-04-27,163.87694248191204,41,88.0,58.2,26,5.2,016,06
BATCH_1668,2024-01-22,223.53582000269648,50,93.0,32.6,33,8.380580779999999,019,10
BATCH_2079,2024-05-19,236.0591942884135,41,99.0,54.6,37,8.29,019,02
BATCH_2596,2024-01-02,201.88737623658005,50,99.0,68.1,67,5.0,009,02
BATCH_3345,2024-01-25,183.8610012631637,12,82.0,33.9,51,8.07721134,015,05
BATCH_8064,2024-05-29,199.3545952407341,34,93.0,76.6,26,1.609236984,004,08
BATCH_2383,2024-05-20,175.18362587358607,3,88.0,46.3,9,8.91837206,013,07
BATCH_9645,2024-05-02,187.45932893223744,19,84.0,68.7,32,7.44,020,10
BATCH_9617,2024-04-20,215.20320765808432,23,88.0,63.2,11,5.39,006,01
BATCH_4627,2024-04-02,164.16477431824663,5,93.0,76.0,28,5.659908484,002,04
BATCH_9394,2024-04-14,204.4470203705026,38,93.0,53.7,26,9.889843744,008,04
BATCH_7585,2024-02-07,171.44416186887318,35,95.0,73.5,60,5.15,003,07
BATCH_7769,2024-06-08,191.64350376144185,9,99.0,54.3,10,7.51,012,01
BATCH_4754,2024-01-26,239.2000151889595,27,85.0,33.1,53,1.41,012,03
BATCH_7426,2024-01-24,230.44544857325675,41,98.0,41.2,59,2.642761508,017,10
BATCH_5980,2024-07-07,1915.1044515846315,30,45.0,78.4,49,7.700067968,018,07
BATCH_6077,2024-03-09,208.96299713535583,1,88.0,57.7,63,6.66,002,04
BATCH_4283,2024-05-02,208.5016164252264,43,89.0,37.5,58,8.95,018,07
BATCH_3041,2024-07-02,238.83393538518703,32,96.0,62.4,53,1.143840684,008,03
BATCH_2549,2024-02-04,241.8089429505737,50,87.0,63.8,67,4.205803599999999,017,10
BATCH_8849,2024-02-06,205.4028728811278,25,96.0,70.5,17,6.238378848,012,10
