batch_id,production_date,temperature,pressure,pressure_unit,machine_id,defect_count,operator_id,quality_score,humidity,machine_runtime
BATCH_2334,2024-03-15,157.28442677715532,48.02,psi,MCH_10,41,OP_016,93.0,58.8,45
BATCH_1880,2024-01-06,236.91503964867945,8.97,bar,MCH_06,13,OP_010,0.31,59.1,71
BATCH_1420,2025-01-16,,8.41,bar,MCH_02,15,OP_016,82.0,70.1,42
BATCH_4088,2024-02-22,184.8811699795615,23.62,psi,MCH_05,41,OP_011,80.0,32.6,42
BATCH_1428,2024-05-06,170.8138791303427,34.72,psi,MCH_06,24,OP_020,97.0,54.9,20
BATCH_6454,2024-01-10,194.78618769529362,8.19,bar,MCH_09,23,OP_019,0.13,69.1,36
BATCH_2063,2024-02-07,183.96652262673908,127.83,psi,MCH_06,-7,OP_012,84.0,53.9,37
BATCH_9673,2024-04-02,228.3618216832666,2.57,bar,MCH_02,13,OP_014,85.0,74.3,36
BATCH_4107,2024-04-23,178.18086092245153,124.93,psi,MCH_01,43,OP_009,94.0,50.5,43
BATCH_6663,2024-06-27,211.76569288514816,40.66,psi,MCH_07,24,OP_012,97.0,34.6,41
BATCH_5197,2024-06-11,205.63192552580836,3.98,bar,MCH_09,4,OP_007,82.0,39.4,4
BATCH_3181,2024-06-06,152.8185704609152,32.25,psi,MCH_10,10,OP_001,91.0,35.8,65
,2024-02-04,156.28491867133218,67.09,psi,MCH_07,25,OP_015,93.0,44.6,11
BATCH_3494,2024-02-16,184.4791008422221,6.63,bar,MCH_09,24,OP_019,100.0,61.7,7
BATCH_2000,2024-05-13,2440.992617825182,9.64,bar,MCH_01,24,OP_009,100.0,77.1,25
BATCH_7530,2024-06-15,198.5554589218528,42.36,psi,MCH_04,17,OP_004,81.0,53.4,35
BATCH_6738,2024-03-03,218.73709746198801,22.79,psi,MCH_08,3,OP_009,83.0,71.5,13
BATCH_6560,2024-05-12,168.70958502165158,131.06,psi,MCH_03,9,OP_012,0.32,69.0,22
BATCH_6406,2024-03-12,150.21144481121743,3.47,bar,MCH_03,44,OP_010,0.77,55.2,4
BATCH_9235,2024-03-25,176.77891639665847,3.7,bar,MCH_03,8,OP_016,89.0,58.2,8
BATCH_5200,2024-03-18,208.74108252300607,1.49,bar,MCH_07,2,OP_005,98.0,75.4,24
BATCH_1600,2025-02-16,234.31863024301092,72.23,psi,MCH_09,1,OP_011,97.0,71.8,71
BATCH_7921,2024-01-30,246.4973124772763,120.29,psi,MCH_07,36,OP_012,91.0,35.0,24
BATCH_3547,2024-06-19,150.56154215160112,7.78,bar,MCH_08,42,OP_007,91.0,31.9,26
BATCH_2552,2024-04-19,197.16590332904926,3.02,bar,MCH_01,12,OP_004,98.0,31.0,44
BATCH_5059,2024-04-27,238.88073749338824,127.0,psi,MCH_10,14,OP_005,88.0,72.0,5
BATCH_5213,2024-01-20,,137.68,psi,MCH_06,21,OP_017,99.0,36.7,54
BATCH_7671,2024-06-16,151.73859962947807,1.87,bar,MCH_03,44,OP_011,85.0,55.9,7
BATCH_7690,2024-03-14,211.75186849847663,1.71,bar,MCH_05,37,OP_011,80.0,67.1,70
,2024-07-05,198.74347572434465,103.19,psi,MCH_09,36,OP_001,99.0,67.1,50
BATCH_3646,2024-04-18,210.19845397105823,18.88,psi,MCH_08,50,OP_002,93.0,44.7,58
BATCH_1604,2024-03-31,162.38999093260645,142.25,psi,MACHINE04,38,OPER_013,0.68,42.4,15
BATCH_4328,2024-06-29,,6.13,bar,MCH_09,41,OP_008,100.0,30.8,55
BATCH_7309,2024-03-11,246.9674601226796,8.83,bar,MCH_10,48,OP_006,85.0,50.0,34
BATCH_7733,2024-02-19,233.78533168509688,97.51,psi,MCH_01,18,OP_003,82.0,48.4,63
BATCH_4771,2024-03-17,183.7064092256998,5.92,bar,MCH_02,44,OP_004,95.0,42.0,50
BATCH_4886,2024-04-06,216.98491722445254,25.93,psi,MACHINE09,40,OP_008,86.0,36.7,51
BATCH_7940,2024-01-08,160.1807155154753,79.85,psi,MCH_04,17,OP_015,84.0,79.6,31
BATCH_7719,2024-01-25,200.33327610403458,40.85,psi,MCH_10,4,OP_009,0.15,70.3,8
BATCH_2197,2024-06-07,221.82692086857975,1.83,bar,MCH_02,6,OP_003,90.0,38.2,23
BATCH_9913,2024-04-16,151.0814832974168,40.49,psi,MACHINE03,3,OP_014,0.19,43.4,46
BATCH_2332,2024-04-18,248.54867092164255,135.6,psi,MCH_07,22,OP_013,0.05,78.2,37
BATCH_5768,2024-03-02,230.01004829163676,26.86,psi,MCH_09,20,OP_009,81.0,78.5,12
BATCH_7575,2024-01-02,,80.3,psi,MCH_03,47,OP_014,87.0,35.5,40
BATCH_7624,2024-03-12,172.67459925037068,88.3,psi,MCH_07,13,OP_003,89.0,64.5,4
BATCH_6993,2024-05-23,161.2444185852591,45.31,psi,MCH_04,46,OP_008,89.0,61.9,29
BATCH_1160,2024-04-06,168.4675123637,37.0,psi,MCH_05,16,OP_007,82.0,40.4,61
BATCH_4441,2024-01-31,193.4629363748201,20.96,psi,MCH_10,35,OP_012,80.0,65.6,71
BATCH_9714,2024-06-20,186.7175916676846,1.03,bar,MCH_09,14,OP_001,96.0,38.9,70
BATCH_6330,2024-04-20,192.87903656486955,68.73,psi,MCH_01,5,OP_015,84.0,37.2,58
BATCH_6655,2024-06-04,157.16534261320248,66.68,psi,MCH_08,0,OP_018,100.0,51.1,70
BATCH_6803,2024-01-26,183.20813313713973,4.68,bar,MCH_10,29,OP_007,88.0,42.3,42
BATCH_2634,2024-01-12,240.9381656250187,1.51,bar,MCH_01,21,OP_002,94.0,78.2,12
BATCH_5673,2024-05-31,227.5111387244113,114.58,psi,MCH_05,23,OP_002,91.0,33.9,61
BATCH_3429,2024-07-11,170.47587769023605,2.74,bar,MCH_07,4,OP_020,95.0,62.3,42
BATCH_1469,2024-06-21,153.03006125539295,2.61,bar,MCH_06,32,OPER_017,84.0,52.6,59
BATCH_7355,2024-07-07,209.20427725805118,50.6,psi,MCH_10,39,OP_019,90.0,43.7,30
BATCH_3333,2024-01-19,1556.8112156449868,50.27,psi,MCH_08,1,OP_003,0.06,71.5,37
BATCH_9980,2024-02-21,189.2869243182312,9.99,bar,MCH_06,10,OP_004,94.0,64.1,40
BATCH_4872,2024-04-07,197.7407813524682,8.91,bar,MCH_08,-31,OP_020,84.0,39.0,72
BATCH_2433,2024-06-23,168.36971640536223,3.41,bar,MCH_01,-34,OP_016,0.82,61.9,48
BATCH_4672,2024-07-15,234.55293651603648,23.74,psi,MCH_04,3,OP_004,95.0,67.0,32
BATCH_5624,2024-04-26,229.3238477012107,68.71,psi,MCH_04,37,OP_017,98.0,76.6,32
BATCH_3385,2024-06-22,160.2196471852144,131.97,psi,MCH_06,26,OP_017,99.0,52.2,9
BATCH_8758,2024-04-29,184.94732658763098,5.06,bar,MCH_03,16,OP_007,93.0,30.3,7
BATCH_9084,2024-04-17,225.0537644556539,68.49,psi,MCH_04,41,OP_011,98.0,50.0,39
BATCH_1876,2024-06-02,236.30160457674157,59.47,psi,MACHINE01,9,OP_005,92.0,73.9,50
BATCH_5972,2024-03-22,209.31944976832642,112.54,psi,MCH_02,27,OP_017,80.0,68.5,8
BATCH_8732,2024-04-19,193.4018880343336,8.68,bar,MCH_05,38,OP_006,98.0,66.3,50
BATCH_5873,2024-07-01,224.69757936452805,147.89,psi,MCH_03,15,OP_008,88.0,72.6,53
BATCH_6894,2024-05-23,228.79921264181587,102.46,psi,MCH_09,27,OP_011,91.0,54.0,30
BATCH_1496,2024-02-11,155.89711554740242,21.81,psi,MCH_10,25,OP_006,82.0,72.7,64
BATCH_5841,2024-02-25,246.47479762586562,5.03,bar,MCH_08,48,OP_009,92.0,53.0,31
BATCH_8112,2024-01-22,195.9896396113566,8.61,bar,MCH_10,16,OP_002,0.1,38.4,61
BATCH_2985,2024-04-16,223.70940541790443,3.25,bar,MCH_01,5,OP_002,100.0,65.7,71
BATCH_2991,2024-02-14,248.87218397094554,8.88,bar,MCH_04,16,OP_003,100.0,76.8,11
BATCH_7785,2024-01-18,190.10156776724088,99.45,psi,MCH_02,43,OP_018,0.85,42.6,59
BATCH_1637,2024-01-01,234.00089108490738,1.26,bar,MCH_02,15,OP_007,85.0,46.8,15
BATCH_2312,2024-06-16,238.27156171793143,7.03,bar,MCH_05,20,OP_013,90.0,35.1,66
BATCH_9871,2024-03-30,241.35818738488337,6.2,bar,MCH_02,24,OP_004,81.0,54.8,11
BATCH_3588,2024-07-13,235.36615712618854,135.23,psi,MCH_09,31,OP_003,0.84,32.1,6
BATCH_4082,2024-01-07,186.45067897744792,72.21,psi,MCH_04,50,OPER_003,87.0,72.8,8
BATCH_3150,2024-06-27,212.87879020296208,25.02,psi,MCH_02,46,OP_017,88.0,71.8,59
BATCH_7535,2024-02-20,192.66128213165507,4.13,bar,MCH_02,15,OP_010,94.0,75.9,46
BATCH_2830,2024-02-16,151.84378901993784,5.44,bar,MCH_02,38,OP_005,91.0,66.0,68
BATCH_1224,2024-07-13,223.7048255713131,4.61,bar,MCH_05,46,OPER_019,88.0,50.0,39
BATCH_1761,2024-05-24,223.80542345814004,73.74,psi,MCH_03,21,OP_009,95.0,60.6,55
BATCH_5976,2024-01-17,157.4968229156127,3.72,bar,MCH_10,33,OP_020,84.0,57.9,28
BATCH_2373,2024-03-07,207.2566635239673,81.37,psi,MCH_03,32,OP_006,95.0,54.6,6
BATCH_8251,2024-02-04,242.99088591666055,9.83,bar,MACHINE10,45,OP_015,100.0,57.2,44
BATCH_4113,2024-03-06,245.97248354581097,7.61,bar,MCH_08,5,OP_012,97.0,49.3,54
BATCH_5342,2024-05-16,225.28119217927963,88.76,psi,MCH_08,44,OP_013,81.0,56.6,8
BATCH_8669,2024-03-18,229.50040811321432,7.13,bar,MCH_06,18,OP_010,87.0,45.3,8
BATCH_7457,2024-06-16,243.88457630506252,9.68,bar,MCH_08,-30,OP_015,86.0,52.1,9
BATCH_3930,2024-05-11,236.84283465200335,3.58,bar,MCH_02,32,OP_014,0.58,73.6,17
BATCH_9306,2024-04-14,180.31005663776097,9.0,bar,MCH_09,8,OP_003,99.0,56.0,70
BATCH_3646,2024-06-27,215.0219789127649,8.6,bar,MCH_01,3,OP_001,95.0,78.0,40
BATCH_8735,2024-01-12,193.69169411605736,44.16,psi,MCH_03,29,OP_017,98.0,49.1,22
BATCH_8504,2025-01-19,170.1735659838744,62.93,psi,MCH_09,23,OP_003,99.0,62.1,44
BATCH_2174,2024-06-16,200.98683055569398,94.86,psi,MCH_05,11,OP_017,81.0,64.1,35
BATCH_2637,2024-06-21,240.72571990460335,115.04,psi,MCH_04,-30,OP_012,97.0,73.6,31
BATCH_9479,2024-04-11,196.2872101362669,2.19,bar,MCH_01,48,OP_020,97.0,48.0,58
BATCH_9427,2024-01-05,194.35093246904896,3.2,bar,MCH_03,35,OPER_003,97.0,69.4,11
BATCH_5518,2024-06-10,239.23882672647056,8.48,bar,MCH_06,20,OP_011,90.0,63.3,28
BATCH_1238,2024-03-22,189.84443676119335,65.83,psi,MCH_07,-25,OP_019,89.0,67.6,7
BATCH_8111,2024-02-27,176.81641399837554,21.53,psi,MCH_02,15,OP_016,88.0,77.9,38
BATCH_9654,2024-01-23,199.4653693427416,87.15,psi,MCH_05,44,OP_003,93.0,55.6,11
BATCH_5198,2024-07-14,183.86962495060996,92.45,psi,MCH_03,31,OP_013,85.0,50.2,36
BATCH_6429,2024-05-28,196.86044114154797,9.45,bar,MCH_07,-20,OPER_016,98.0,67.4,64
BATCH_8992,2024-06-09,168.070333113966,7.62,bar,MCH_09,27,OP_007,82.0,64.0,4
BATCH_6464,2024-03-17,210.3932160388025,9.54,bar,MCH_01,5,OP_018,0.54,76.1,60
BATCH_4156,2024-05-10,214.18957306061753,122.98,psi,MCH_07,30,OP_001,91.0,38.4,62
BATCH_7599,2024-01-22,165.04607311340476,2.52,bar,MCH_08,39,OP_004,96.0,42.3,52
BATCH_5538,2024-07-14,194.981857768629,4.79,bar,MCH_05,30,OP_004,0.24,45.1,27
BATCH_9771,2024-01-26,199.662455987121,63.87,psi,MCH_02,20,OP_015,89.0,50.5,60
BATCH_3975,2024-03-10,180.41557409520556,1.25,bar,MCH_10,42,OP_001,88.0,55.4,71
BATCH_4029,2024-02-10,228.63773294935567,6.65,bar,MCH_03,45,OP_005,95.0,71.2,67
BATCH_4694,2024-01-04,247.0198158003768,134.13,psi,MCH_01,41,OP_007,96.0,41.3,37
BATCH_8577,2024-06-01,200.50494337399874,1.91,bar,MCH_09,30,OP_007,81.0,73.7,38
BATCH_1677,2024-06-17,205.611766136933,90.06,psi,MCH_04,18,OP_007#,99.0,31.5,35
BATCH_6814,2024-07-03,195.01525231299235,90.62,psi,MCH_03,6,OPER_017,84.0,33.2,14
BATCH_5081,2024-05-10,206.04653409317532,100.41,psi,MCH_03,12,OP_004,93.0,48.7,32
BATCH_4196,2024-02-23,182.14094748843192,105.4,psi,MCH_04,25,OP_020,87.0,57.6,47
BATCH_3258,2024-07-17,237.252851914548,5.92,bar,MCH_10,13,OP_002,97.0,70.8,62
BATCH_9475,2024-04-05,248.64342529463602,113.97,psi,MCH_09,7,OPER_017,89.0,70.5,16
BATCH_1168,2024-01-11,225.24068420813748,18.86,psi,MCH_03,35,OP_007,81.0,54.4,7
BATCH_6901,2024-05-05,198.0055155228669,27.52,psi,MCH_01,25,OP_017,85.0,31.4,24
BATCH_5864,2024-05-18,174.98832530755266,73.45,psi,MCH_04,6,OP_003,93.0,48.2,34
BATCH_8746,2024-01-21,172.7465410214365,112.85,psi,MCH_04,33,OP_015,0.68,75.7,30
BATCH_6394,2024-03-16,177.01405472002503,93.76,psi,MCH_03,48,OP_005,96.0,76.4,39
BATCH_6305,2024-06-19,162.2778230944608,49.01,psi,MCH_04,7,OP_003,82.0,45.9,14
BATCH_3990,2024-05-22,157.0763549150067,6.53,bar,MCH_10,16,OP_013,81.0,30.6,71
BATCH_8380,2024-02-18,187.3283113098774,99.36,psi,MCH_05,41,OP_014,0.61,34.3,20
BATCH_7209,2024-03-16,196.98268343757908,133.3,psi,MCH_07,39,OP_008,89.0,69.8,63
BATCH_1043,2024-02-14,205.50447750806808,3.15,bar,MCH_04,40,OP_007,0.38,49.2,7
BATCH_1462,2024-04-14,150.00066290020257,2.42,bar,MCH_08,41,OPER_004,85.0,68.5,43
BATCH_9024,2024-01-17,227.07949703955558,80.43,psi,MCH_02,20,OP_009,99.0,60.3,43
BATCH_1253,2024-05-04,201.4466174593751,8.53,bar,MCH_08,38,OP_007,84.0,39.6,30
BATCH_5714,2024-07-07,220.7435993243265,54.09,psi,MCH_04,0,OP_013,83.0,67.6,52
BATCH_3876,2024-01-01,201.3354632323979,139.76,psi,MCH_03,46,OP_002,81.0,41.1,14
BATCH_8788,2024-06-22,198.4657200121038,4.43,bar,MCH_09,15,OP_017,93.0,48.6,6
BATCH_3040,2024-03-23,236.2294684070598,9.5,bar,MCH_09,33,OP_008,0.88,47.3,36
BATCH_7303,2024-02-21,182.00375449129865,3.85,bar,MCH_09,24,OP_004,100.0,51.3,47
BATCH_7160,2024-02-19,241.0288915423435,45.12,psi,MCH_04,42,OP_007,0.02,78.4,36
BATCH_7548,2024-06-16,181.61136627353721,5.89,bar,MCH_08,14,OP_019,85.0,41.0,28
BATCH_5175,2024-06-10,244.0664657096699,64.86,psi,MCH_06,37,OP_016,82.0,66.2,68
BATCH_5504,2024-06-12,2280.1654414138793,9.15,bar,MCH_03,35,OP_012,87.0,57.2,30
BATCH_5389,2024-06-02,177.92962384705308,65.51,psi,MCH_07,23,OP_005,99.0,45.5,69
BATCH_5215,2024-03-08,198.47057180279998,7.42,bar,MCH_06,44,OP_007,89.0,73.9,57
BATCH_7415,2024-05-13,240.83352661506967,30.67,psi,MCH_06,38,OP_013,99.0,46.3,49
BATCH_2663,2024-05-29,242.36596399643452,149.41,psi,MCH_08,30,OP_015,95.0,79.2,10
BATCH_8014,2024-05-02,164.25254789369436,3.93,bar,MCH_07,17,OP_016,93.0,51.1,11
BATCH_4405,2024-01-31,238.15391140265191,1.06,bar,MCH_09,10,OP_002,85.0,59.1,71
BATCH_3593,2024-05-19,171.12939734873999,105.24,psi,MCH_04,23,OP_013,0.97,63.2,13
BATCH_9826,2024-03-21,249.7173869750054,1.21,bar,MCH_07,3,OP_020,98.0,46.6,44
BATCH_6073,2024-07-12,234.76668299352013,43.76,psi,MCH_01,44,OP_005,85.0,48.5,10
BATCH_5486,2024-01-08,194.52489426097011,1.02,bar,MCH_01,-41,OP_019,0.53,43.9,22
BATCH_9811,2024-01-16,247.9667370579024,7.46,bar,MCH_06,12,OP_006,97.0,43.5,8
BATCH_4008,2024-01-25,,135.66,psi,MCH_05,40,OP_018,99.0,78.3,8
BATCH_2161,2024-04-09,198.53017122718086,79.39,psi,MCH_10,41,OP_014,83.0,63.0,51
BATCH_3805,2024-06-03,188.23154225537718,2.04,bar,MCH_01,5,OP_009,0.09,56.4,63
BATCH_8200,2024-04-07,228.8775161044763,4.44,bar,MCH_10,13,OP_003,90.0,62.9,61
BATCH_4347,2024-07-06,184.20834985443435,4.13,bar,MCH_08,10,OP_018,80.0,71.1,22
BATCH_7215,2024-06-13,224.91599391422028,8.97,bar,MCH_05,49,OP_006,90.0,35.7,11
BATCH_4355,2024-07-14,181.46905425789737,2.38,bar,MCH_10,39,OP_011,0.36,72.3,41
BATCH_1765,2024-05-23,188.0543354946846,7.16,bar,MCH_07,17,OP_016,0.12,67.3,14
BATCH_8377,2024-03-03,198.2850559967709,42.76,psi,MCH_08,-12,OP_004,80.0,32.0,47
BATCH_8469,2024-04-23,157.9447937432404,9.48,bar,MCH_03,28,OP_018,87.0,59.5,15
BATCH_9422,2024-01-12,223.12160368482893,96.25,psi,MCH_02,-46,OP_016,80.0,39.7,17
BATCH_2377,2024-03-16,225.86340055161634,5.44,bar,MCH_05,1,OP_015,85.0,38.6,15
BATCH_6231,2024-05-18,231.76986087584072,2.89,bar,MCH_06,28,OP_017,97.0,66.3,27
BATCH_2004,2024-01-28,186.14645133062467,3.29,bar,MCH_09,27,OP_005,0.19,36.5,13
BATCH_9161,2024-06-21,182.7302748009343,6.11,bar,MCH_10,18,OP_013,84.0,30.4,10
BATCH_8259,2024-04-18,235.3732610903454,114.48,psi,MCH_05,30,OP_020,83.0,71.5,29
BATCH_3037,2024-06-08,193.93130406116381,8.12,bar,MCH_01,2,OP_020,0.35,32.0,70
BATCH_7390,2024-06-04,218.96061929484097,6.16,bar,MCH_09,-22,OP_010,90.0,77.9,10
BATCH_7335,2024-04-18,225.15433722762637,53.6,psi,MCH_07,41,OP_015,90.0,42.2,35
BATCH_3174,2024-03-12,217.46423348145538,7.82,bar,MCH_08,21,OP_001,99.0,30.9,19
BATCH_1096,2024-03-25,150.91640707747882,6.14,bar,MCH_04,45,OP_001,91.0,36.4,71
BATCH_9264,2024-06-29,150.87031213029326,110.21,psi,MCH_02,40,OP_001,96.0,76.6,52
BATCH_6339,2024-01-20,244.52126491243013,139.47,psi,MCH_09,2,OP_015,99.0,46.2,16
BATCH_3219,2024-03-25,218.19052039971967,104.53,psi,MCH_05,27,OP_009,94.0,51.9,52
BATCH_5718,2024-02-11,,69.21,psi,MCH_08,21,OP_008,97.0,38.3,38
BATCH_5057,2024-02-24,213.80893538474206,58.27,psi,MCH_09,29,OP_014,81.0,44.2,55
BATCH_2795,2025-02-01,231.21734063854424,1.77,bar,MACHINE06,25,OP_005,98.0,53.4,5
BATCH_3625,2024-07-08,218.8426473905402,9.8,bar,MCH_06,23,OP_007,82.0,41.3,59
BATCH_4507,2024-04-25,193.42212047172143,78.46,psi,MCH_02,28,OPER_009,90.0,58.2,5
BATCH_3799,2024-06-04,249.2499436451831,8.47,bar,MCH_04,2,OP_014,82.0,36.5,23
BATCH_2431,2024-07-03,168.85039870861075,1.77,bar,MCH_02,12,OP_015,99.0,51.8,40
BATCH_5854,2024-01-19,154.28885206991654,4.79,bar,MCH_01,50,OP_019#,92.0,62.8,53
BATCH_4498,2024-02-21,200.8000568108579,85.71,psi,MCH_02,5,OP_005,93.0,61.9,21
BATCH_1590,2024-06-26,223.2119270959924,25.15,psi,MCH_06,32,OP_003,89.0,77.1,29
BATCH_1352,2024-02-22,186.925719092152,122.72,psi,MACHINE05,12,OP_012,89.0,36.4,24
BATCH_3380,2024-02-24,213.8453972318036,1.54,bar,MACHINE07,40,OP_009,95.0,65.6,21
BATCH_8327,2025-01-26,169.6172983179936,135.78,psi,MACHINE10,11,OP_001,96.0,70.2,46
BATCH_4300,2024-01-17,244.811382136958,57.08,psi,MCH_08,28,OP_009,100.0,78.3,60
BATCH_9046,2024-01-21,190.89411958553427,94.9,psi,MCH_06,39,OP_002,89.0,69.4,13
BATCH_8734,2024-03-09,216.58124457909048,27.85,psi,MCH_08,16,OPER_009,87.0,50.5,9
BATCH_2916,2024-01-08,221.55887462536114,6.84,bar,MCH_01,46,OPER_006,97.0,70.6,55
BATCH_1890,2024-06-30,214.03782318998256,2.97,bar,MCH_02,33,OP_015,0.13,63.2,21
BATCH_4719,2024-06-02,243.76772739707405,2.25,bar,MCH_07,4,OP_012,83.0,76.4,13
BATCH_3126,2024-05-22,248.31915787941347,77.44,psi,MCH_05,20,OP_013,96.0,57.6,52
BATCH_4906,2024-04-24,190.17122732689634,136.7,psi,MCH_09,49,OP_015,98.0,76.0,65
BATCH_7977,2024-04-13,209.2064493303796,40.52,psi,MCH_02,38,OP_007,87.0,63.5,51
BATCH_3684,2025-02-19,210.8849787445606,1.13,bar,MCH_09,30,OP_010,89.0,70.6,58
,2025-03-07,207.14832563299296,1.4,bar,MCH_06,48,OP_010,86.0,65.5,24
BATCH_7589,2024-02-02,226.8597817239309,9.31,bar,MCH_04,17,OPER_001,90.0,38.1,37
BATCH_7809,2024-02-18,152.01849736101417,20.77,psi,MCH_06,2,OPER_006,93.0,79.8,13
BATCH_3296,2024-05-27,226.76846231440095,3.65,bar,MCH_02,0,OP_012,91.0,50.7,24
BATCH_9369,2024-05-20,235.34958061046856,7.55,bar,MCH_08,29,OP_004,86.0,54.7,14
BATCH_2910,2025-03-05,243.1587394778581,5.62,bar,MCH_06,31,OP_017,95.0,78.8,53
BATCH_5587,2024-01-03,248.6320929883346,5.31,bar,MCH_07,18,OP_013,96.0,79.8,12
BATCH_3323,2024-07-01,204.0623929305563,7.13,bar,MCH_05,46,OP_010,84.0,58.9,68
BATCH_6977,2024-01-25,178.54277322937773,142.5,psi,MCH_06,2,OP_006,86.0,52.6,48
BATCH_4089,2024-07-13,173.88554816589155,49.21,psi,MCH_04,9,OP_004,0.34,38.6,36
BATCH_2518,2024-07-15,154.26834483099302,89.09,psi,MCH_02,50,OP_020,96.0,33.7,4
BATCH_9434,2024-03-18,241.31950892466043,9.98,bar,MCH_06,37,OP_017,98.0,43.5,50
BATCH_8463,2024-03-22,196.97864184585117,2.71,bar,MCH_04,4,OP_017,91.0,35.1,39
BATCH_7544,2025-01-20,166.70949532817951,1.53,bar,MCH_03,-9,OP_010,94.0,41.2,40
BATCH_6737,2024-04-09,163.4905868156877,24.85,psi,MCH_09,46,OP_015,97.0,71.7,70
BATCH_5935,2024-05-06,167.77653021780276,30.94,psi,MCH_04,27,OP_011,82.0,62.3,37
BATCH_7571,2024-01-09,213.09988157664966,124.03,psi,MCH_04,23,OP_012,100.0,57.0,40
BATCH_2192,2024-02-03,177.25777289861233,1.49,bar,MCH_06,29,OP_007,85.0,78.4,23
BATCH_6570,2024-06-01,188.57171955489764,15.06,psi,MCH_04,47,OP_006,88.0,50.1,67
BATCH_2279,2024-07-02,1907.6832102787696,5.46,bar,MCH_03,6,OP_010,88.0,50.8,52
BATCH_8256,2024-01-01,150.76082544735897,7.94,bar,MCH_10,43,OP_014,92.0,55.4,47
BATCH_9286,2024-02-20,197.30459963819663,99.53,psi,MCH_09,13,OP_016,87.0,53.3,5
BATCH_2365,2024-06-01,161.2471752908404,123.36,psi,MCH_09,31,OP_001,81.0,30.9,37
BATCH_7893,2024-07-04,156.22199554122787,58.29,psi,MCH_08,12,OP_009,98.0,42.5,65
BATCH_8581,2024-02-13,222.06935947610452,16.21,psi,MACHINE01,20,OP_011,85.0,79.5,41
BATCH_6550,2024-01-30,195.88915287003505,1.01,bar,MCH_03,-32,OP_010,85.0,39.4,70
BATCH_8581,2024-02-09,170.17021867112936,113.76,psi,MCH_05,10,OP_001,0.55,41.0,6
BATCH_1971,2024-01-16,177.8047737710242,1.87,bar,MCH_07,44,OP_009,0.77,43.7,65
BATCH_6070,2024-01-17,163.78002631275848,7.44,bar,MCH_04,47,OP_007,82.0,60.3,18
BATCH_3444,2024-03-05,222.0579503839967,2.92,bar,MCH_03,37,OP_012,0.84,69.6,22
BATCH_5874,2024-07-08,212.7018941941394,8.32,bar,MCH_02,10,OP_011,100.0,56.0,20
BATCH_9105,2024-04-05,152.9751733822396,86.61,psi,MCH_07,7,OP_018,91.0,35.8,4
BATCH_8247,2024-02-26,187.16608132597236,9.96,bar,MCH_03,28,OP_019,95.0,56.2,27
BATCH_5698,2024-02-28,219.4327661435094,138.28,psi,MCH_01,45,OP_018,83.0,43.4,28
BATCH_4666,2024-04-16,164.82986794906066,5.35,bar,MCH_01,9,OP_007,85.0,36.8,60
BATCH_5838,2024-02-10,153.92884498436243,4.96,bar,MCH_06,32,OP_015,92.0,63.7,29
BATCH_8692,2024-02-02,179.4688096139271,132.92,psi,MCH_07,44,OP_008,95.0,75.3,11
BATCH_5822,2024-04-13,,79.17,psi,MCH_10,35,OP_014,0.22,51.0,48
BATCH_1029,2024-06-13,185.59864885092068,84.38,psi,MACHINE09,20,OP_020,0.78,62.2,52
BATCH_3072,2024-02-28,159.5317698804618,5.62,bar,MCH_10,18,OP_010,81.0,35.1,67
BATCH_4572,2024-02-26,238.52407371617343,116.0,psi,MCH_06,14,OP_012,83.0,57.6,11
BATCH_7698,2024-04-25,219.02402251069924,6.02,bar,MCH_09,36,OP_018,91.0,76.9,17
BATCH_9975,2024-06-14,241.5693365248374,9.1,bar,MCH_01,29,OP_020,88.0,60.2,33
BATCH_3104,2024-05-22,182.94772198928968,88.15,psi,MCH_05,50,OP_019#,88.0,39.9,37
BATCH_5378,2024-05-05,223.70496130365083,83.38,psi,MCH_07,20,OP_017,81.0,64.3,60
BATCH_8913,2024-01-09,227.12337516311374,142.97,psi,MCH_10,41,OP_011,84.0,54.5,45
BATCH_4236,2024-05-02,211.10748515748537,64.1,psi,MCH_10,16,OP_018,92.0,58.4,29
BATCH_9087,2024-03-03,235.24554194927111,65.18,psi,MCH_08,-41,OP_014,95.0,37.1,5
BATCH_4392,2024-07-10,188.4884101051911,91.27,psi,MCH_05,0,OP_004,93.0,70.6,21
BATCH_1087,2024-05-27,176.47351398723143,3.83,bar,MCH_10,25,OP_002,80.0,57.0,64
BATCH_1478,2024-01-05,216.09986919911591,133.52,psi,MCH_08,41,OP_015,82.0,71.1,22
BATCH_8134,2024-04-27,157.79003565951564,6.79,bar,MCH_09,-32,OP_009,86.0,50.7,60
BATCH_8069,2024-05-27,224.0256328108704,2.11,bar,MCH_10,18,OP_005,83.0,75.7,19
BATCH_9041,2024-02-08,174.20255468749593,118.95,psi,MCH_03,32,OP_016,96.0,35.3,42
BATCH_7562,2024-06-09,213.71869296541178,4.42,bar,MCH_07,41,OP_020,84.0,56.6,20
BATCH_3165,2024-02-16,233.2969747130863,7.23,bar,MCH_08,4,OP_005,95.0,44.2,18
BATCH_2002,2024-01-10,239.57635557759716,5.46,bar,MCH_10,-17,OP_004,0.4,41.9,6
BATCH_1292,2024-04-03,187.4497360874716,141.03,psi,MCH_07,11,OP_018,89.0,56.3,5
